pano_heading_id,lat,long,has_sun_glare,pano_id,heading,angle_risk,blockage_type
CAoSLEFGMVFpcFBfYUpSUE5wT1RjN3g0RDcyUUYxNVlZMUt6NDhmd0t1dEJmRVFp_254.24168472215072,38.29671,-77.505704,False,CAoSLEFGMVFpcFBfYUpSUE5wT1RjN3g0RDcyUUYxNVlZMUt6NDhmd0t1dEJmRVFp,254.24168472215072,False,none
ChiBjuJdMVvRO3Al3VxAPQ_52.12926350683904,38.2969437,-77.5048981,False,ChiBjuJdMVvRO3Al3VxAPQ,52.12926350683904,False,none
ChiBjuJdMVvRO3Al3VxAPQ_73.98090340419634,38.2969437,-77.5048981,False,ChiBjuJdMVvRO3Al3VxAPQ,73.98090340419634,False,none
fDW0ygmhxCYNVwdne-Snmg_243.78254574659726,38.3190391,-77.4716462,False,fDW0ygmhxCYNVwdne-Snmg,243.78254574659726,False,none
sOVXbBv3XdDvTPZVpiNcFw_227.81981581607232,38.273535,-77.478985,False,sOVXbBv3XdDvTPZVpiNcFw,227.81981581607232,False,none
sOVXbBv3XdDvTPZVpiNcFw_145.9895272204107,38.273535,-77.478985,False,sOVXbBv3XdDvTPZVpiNcFw,145.9895272204107,False,none
sOVXbBv3XdDvTPZVpiNcFw_326.2912839852633,38.273535,-77.478985,False,sOVXbBv3XdDvTPZVpiNcFw,326.2912839852633,False,none
o8kP1JijQUFT7auokZbNBw_73.98912096975829,38.273846,-77.481911,False,o8kP1JijQUFT7auokZbNBw,73.98912096975829,False,none
o8kP1JijQUFT7auokZbNBw_326.3579943877982,38.273846,-77.481911,False,o8kP1JijQUFT7auokZbNBw,326.3579943877982,False,none
tNnONR0jDTEcpeYPEMDu3A_175.47480134081775,38.3080477,-77.4922563,True,tNnONR0jDTEcpeYPEMDu3A,175.47480134081775,True,none
tNnONR0jDTEcpeYPEMDu3A_268.19770906650683,38.3080477,-77.4922563,False,tNnONR0jDTEcpeYPEMDu3A,268.19770906650683,False,none
tNnONR0jDTEcpeYPEMDu3A_72.49738753234925,38.3080477,-77.4922563,False,tNnONR0jDTEcpeYPEMDu3A,72.49738753234925,False,none
b7Zhw_l7dPlddMXMBTrCfw_232.2615484935717,38.3024767,-77.4842195,False,b7Zhw_l7dPlddMXMBTrCfw,232.2615484935717,False,none
b7Zhw_l7dPlddMXMBTrCfw_134.99130625997003,38.3024767,-77.4842195,False,b7Zhw_l7dPlddMXMBTrCfw,134.99130625997003,False,none
b7Zhw_l7dPlddMXMBTrCfw_49.299803883641744,38.3024767,-77.4842195,False,b7Zhw_l7dPlddMXMBTrCfw,49.299803883641744,False,none
hOqoRnCoZ1MZi1lE8-B_bA_350.15208689648614,38.3185138,-77.4984116,False,hOqoRnCoZ1MZi1lE8-B_bA,350.15208689648614,False,none
hOqoRnCoZ1MZi1lE8-B_bA_273.19565751506036,38.3185138,-77.4984116,False,hOqoRnCoZ1MZi1lE8-B_bA,273.19565751506036,False,none
hOqoRnCoZ1MZi1lE8-B_bA_266.51968770813994,38.3185138,-77.4984116,False,hOqoRnCoZ1MZi1lE8-B_bA,266.51968770813994,False,none
xpUqV2pe8WsiiWFZGD0POA_276.5997234161771,38.3169908,-77.4980181,False,xpUqV2pe8WsiiWFZGD0POA,276.5997234161771,False,none
xpUqV2pe8WsiiWFZGD0POA_78.52902590809828,38.3169908,-77.4980181,False,xpUqV2pe8WsiiWFZGD0POA,78.52902590809828,False,none
xpUqV2pe8WsiiWFZGD0POA_97.7464653596532,38.3169908,-77.4980181,False,xpUqV2pe8WsiiWFZGD0POA,97.7464653596532,False,none
aRl2doygF_GtmE8bUj5Ubw_212.1260379783012,38.305469,-77.488456,False,aRl2doygF_GtmE8bUj5Ubw,212.1260379783012,False,none
aRl2doygF_GtmE8bUj5Ubw_47.47891079035048,38.305469,-77.488456,False,aRl2doygF_GtmE8bUj5Ubw,47.47891079035048,False,none
aRl2doygF_GtmE8bUj5Ubw_315.82881626850076,38.305469,-77.488456,False,aRl2doygF_GtmE8bUj5Ubw,315.82881626850076,False,none
aRl2doygF_GtmE8bUj5Ubw_133.25562322638143,38.305469,-77.488456,False,aRl2doygF_GtmE8bUj5Ubw,133.25562322638143,False,none
Tp3IGxJ5rej1wyfe8utxNw_26.699595330976877,38.30816,-77.466279,False,Tp3IGxJ5rej1wyfe8utxNw,26.699595330976877,False,none
Tp3IGxJ5rej1wyfe8utxNw_295.44724577593297,38.30816,-77.466279,False,Tp3IGxJ5rej1wyfe8utxNw,295.44724577593297,False,none
Tp3IGxJ5rej1wyfe8utxNw_163.3102031305491,38.30816,-77.466279,False,Tp3IGxJ5rej1wyfe8utxNw,163.3102031305491,True,tree
bVazKZfNq_58gRo77ZnvBQ_302.99937795484504,38.309009,-77.467696,False,bVazKZfNq_58gRo77ZnvBQ,302.99937795484504,False,none
bVazKZfNq_58gRo77ZnvBQ_120.29455247342787,38.309009,-77.467696,False,bVazKZfNq_58gRo77ZnvBQ,120.29455247342787,False,none
7SQeq7lEJ-TZFlkzxeyKtg_300.29484878884506,38.309651,-77.468174,False,7SQeq7lEJ-TZFlkzxeyKtg,300.29484878884506,False,none
7SQeq7lEJ-TZFlkzxeyKtg_220.99161304567122,38.309651,-77.468174,False,7SQeq7lEJ-TZFlkzxeyKtg,220.99161304567122,False,none
7SQeq7lEJ-TZFlkzxeyKtg_129.9811856728076,38.309651,-77.468174,False,7SQeq7lEJ-TZFlkzxeyKtg,129.9811856728076,False,none
ILPCyPWbZ_3QP0tXw5pnIg_309.98156196138075,38.310219,-77.468781,False,ILPCyPWbZ_3QP0tXw5pnIg,309.98156196138075,False,none
ILPCyPWbZ_3QP0tXw5pnIg_135.58865695764803,38.310219,-77.468781,False,ILPCyPWbZ_3QP0tXw5pnIg,135.58865695764803,False,none
ILPCyPWbZ_3QP0tXw5pnIg_220.39977356503402,38.310219,-77.468781,False,ILPCyPWbZ_3QP0tXw5pnIg,220.39977356503402,False,none
ILPCyPWbZ_3QP0tXw5pnIg_43.175002620560576,38.310219,-77.468781,False,ILPCyPWbZ_3QP0tXw5pnIg,43.175002620560576,False,none
9AA_BQdNGkc-tYBA55W-lg_315.5891999489056,38.3108923,-77.4696569,False,9AA_BQdNGkc-tYBA55W-lg,315.5891999489056,False,none
9AA_BQdNGkc-tYBA55W-lg_40.543926929411384,38.3108923,-77.4696569,False,9AA_BQdNGkc-tYBA55W-lg,40.543926929411384,False,none
9AA_BQdNGkc-tYBA55W-lg_135.58234295095355,38.3108923,-77.4696569,False,9AA_BQdNGkc-tYBA55W-lg,135.58234295095355,False,none
9AA_BQdNGkc-tYBA55W-lg_220.40270636039867,38.3108923,-77.4696569,False,9AA_BQdNGkc-tYBA55W-lg,220.40270636039867,False,none
VD3HpKmusdkWkvxoklaLpA_315.5828919634545,38.3115732,-77.4705425,False,VD3HpKmusdkWkvxoklaLpA,315.5828919634545,False,none
VD3HpKmusdkWkvxoklaLpA_39.600881964813766,38.3115732,-77.4705425,False,VD3HpKmusdkWkvxoklaLpA,39.600881964813766,False,none
VD3HpKmusdkWkvxoklaLpA_220.15805791861337,38.3115732,-77.4705425,False,VD3HpKmusdkWkvxoklaLpA,220.15805791861337,False,none
VD3HpKmusdkWkvxoklaLpA_135.58839901542342,38.3115732,-77.4705425,False,VD3HpKmusdkWkvxoklaLpA,135.58839901542342,False,none
-eiKBNCqMGmczQpImUltrA_315.5888136322639,38.3120873,-77.4712113,False,-eiKBNCqMGmczQpImUltrA,315.5888136322639,False,none
-eiKBNCqMGmczQpImUltrA_39.61252450944943,38.3120873,-77.4712113,False,-eiKBNCqMGmczQpImUltrA,39.61252450944943,False,none
-eiKBNCqMGmczQpImUltrA_136.5226013746634,38.3120873,-77.4712113,False,-eiKBNCqMGmczQpImUltrA,136.5226013746634,False,none
udSS4zxv9pcFSc7XiIXqdQ_316.5230305027832,38.3126023,-77.4719035,False,udSS4zxv9pcFSc7XiIXqdQ,316.5230305027832,False,none
udSS4zxv9pcFSc7XiIXqdQ_39.71829657179245,38.3126023,-77.4719035,False,udSS4zxv9pcFSc7XiIXqdQ,39.71829657179245,False,none
udSS4zxv9pcFSc7XiIXqdQ_136.51939676299543,38.3126023,-77.4719035,False,udSS4zxv9pcFSc7XiIXqdQ,136.51939676299543,False,none
J20zAhk33oFc-2RrEuhDhQ_316.5198289335847,38.313121,-77.4726006,False,J20zAhk33oFc-2RrEuhDhQ,316.5198289335847,False,none
J20zAhk33oFc-2RrEuhDhQ_39.831370115601885,38.313121,-77.4726006,False,J20zAhk33oFc-2RrEuhDhQ,39.831370115601885,False,none
J20zAhk33oFc-2RrEuhDhQ_254.91857748234216,38.313121,-77.4726006,False,J20zAhk33oFc-2RrEuhDhQ,254.91857748234216,False,none
J20zAhk33oFc-2RrEuhDhQ_138.24327748231997,38.313121,-77.4726006,False,J20zAhk33oFc-2RrEuhDhQ,138.24327748231997,False,none
8X2xZbdzz0FtNX0Oxm-PHQ_318.24371213764715,38.3136121,-77.4733017,False,8X2xZbdzz0FtNX0Oxm-PHQ,318.24371213764715,False,none
8X2xZbdzz0FtNX0Oxm-PHQ_39.359637860007695,38.3136121,-77.4733017,False,8X2xZbdzz0FtNX0Oxm-PHQ,39.359637860007695,False,none
8X2xZbdzz0FtNX0Oxm-PHQ_151.01376840268074,38.3136121,-77.4733017,True,8X2xZbdzz0FtNX0Oxm-PHQ,151.01376840268074,True,none
6Idjbj_iZdHnpN1EuozL4Q_331.01431695036626,38.3139967,-77.4741865,False,6Idjbj_iZdHnpN1EuozL4Q,331.01431695036626,False,none
6Idjbj_iZdHnpN1EuozL4Q_150.98841694148268,38.3139967,-77.4741865,True,6Idjbj_iZdHnpN1EuozL4Q,150.98841694148268,True,none
6Idjbj_iZdHnpN1EuozL4Q_38.3477665663919,38.3139967,-77.4741865,False,6Idjbj_iZdHnpN1EuozL4Q,38.3477665663919,False,none
w0_MPKyR2AQThO4h7mlBiQ_330.5870603219158,38.314275,-77.4748266,False,w0_MPKyR2AQThO4h7mlBiQ,330.5870603219158,False,none
w0_MPKyR2AQThO4h7mlBiQ_148.65891457746386,38.314275,-77.4748266,False,w0_MPKyR2AQThO4h7mlBiQ,148.65891457746386,True,other
w0_MPKyR2AQThO4h7mlBiQ_242.61091465699013,38.314275,-77.4748266,False,w0_MPKyR2AQThO4h7mlBiQ,242.61091465699013,False,none
vGeb7LnQudUVzotxepyC3A_50.97551047770156,38.3147875,-77.4759633,False,vGeb7LnQudUVzotxepyC3A,50.97551047770156,False,none
vGeb7LnQudUVzotxepyC3A_150.47996165643042,38.3147875,-77.4759633,True,vGeb7LnQudUVzotxepyC3A,150.47996165643042,True,none
vGeb7LnQudUVzotxepyC3A_329.978940380257,38.3147875,-77.4759633,False,vGeb7LnQudUVzotxepyC3A,329.978940380257,False,none
WgjdZAw6V1uneSKEuG94dw_51.882145002790026,38.315198,-77.47688,False,WgjdZAw6V1uneSKEuG94dw,51.882145002790026,False,none
WgjdZAw6V1uneSKEuG94dw_224.9361863649736,38.315198,-77.47688,False,WgjdZAw6V1uneSKEuG94dw,224.9361863649736,False,none
WgjdZAw6V1uneSKEuG94dw_149.67746046591054,38.315198,-77.47688,True,WgjdZAw6V1uneSKEuG94dw,149.67746046591054,True,none
WgjdZAw6V1uneSKEuG94dw_330.09098241058484,38.315198,-77.47688,False,WgjdZAw6V1uneSKEuG94dw,330.09098241058484,False,none
W32Q1feiXnQ1jVLfndzqjw_225.81985872900162,38.3156282,-77.4778186,False,W32Q1feiXnQ1jVLfndzqjw,225.81985872900162,False,none
W32Q1feiXnQ1jVLfndzqjw_150.48392611267695,38.3156282,-77.4778186,True,W32Q1feiXnQ1jVLfndzqjw,150.48392611267695,True,none
W32Q1feiXnQ1jVLfndzqjw_329.73851069853833,38.3156282,-77.4778186,False,W32Q1feiXnQ1jVLfndzqjw,329.73851069853833,False,none
W32Q1feiXnQ1jVLfndzqjw_55.112156872518085,38.3156282,-77.4778186,False,W32Q1feiXnQ1jVLfndzqjw,55.112156872518085,False,none
JKnBMGYJ9Y_MoXVyhLwb_w_55.99847544298984,38.316061,-77.478782,False,JKnBMGYJ9Y_MoXVyhLwb_w,55.99847544298984,False,none
JKnBMGYJ9Y_MoXVyhLwb_w_187.73701886056813,38.316061,-77.478782,False,JKnBMGYJ9Y_MoXVyhLwb_w,187.73701886056813,True,tree
JKnBMGYJ9Y_MoXVyhLwb_w_329.9827391198636,38.316061,-77.478782,False,JKnBMGYJ9Y_MoXVyhLwb_w,329.9827391198636,False,none
2fSEla3gcwSKf5J8zS9k3g_324.4694343125069,38.31611,-77.480807,False,2fSEla3gcwSKf5J8zS9k3g,324.4694343125069,False,none
2fSEla3gcwSKf5J8zS9k3g_171.76486873725287,38.31611,-77.480807,False,2fSEla3gcwSKf5J8zS9k3g,171.76486873725287,True,tree
2fSEla3gcwSKf5J8zS9k3g_4.658162299135029,38.31611,-77.480807,False,2fSEla3gcwSKf5J8zS9k3g,4.658162299135029,False,none
ya6NWdap1rFEpphthxbNDQ_324.1030660384635,38.316344,-77.482742,False,ya6NWdap1rFEpphthxbNDQ,324.1030660384635,False,none
ya6NWdap1rFEpphthxbNDQ_164.05152664179167,38.316344,-77.482742,True,ya6NWdap1rFEpphthxbNDQ,164.05152664179167,True,none
ya6NWdap1rFEpphthxbNDQ_355.9963973386291,38.316344,-77.482742,False,ya6NWdap1rFEpphthxbNDQ,355.9963973386291,False,none
2Cd82bYRdsnCp2VvaoWeWQ_313.85025185922456,38.316666,-77.485029,False,2Cd82bYRdsnCp2VvaoWeWQ,313.85025185922456,False,none
2Cd82bYRdsnCp2VvaoWeWQ_186.89309770289975,38.316666,-77.485029,True,2Cd82bYRdsnCp2VvaoWeWQ,186.89309770289975,True,none
2Cd82bYRdsnCp2VvaoWeWQ_357.3740231063018,38.316666,-77.485029,False,2Cd82bYRdsnCp2VvaoWeWQ,357.3740231063018,False,none
HJTZx7rnay4nfC9BIHAqvw_3.828097509225813,38.3165784,-77.4863497,False,HJTZx7rnay4nfC9BIHAqvw,3.828097509225813,False,none
HJTZx7rnay4nfC9BIHAqvw_169.93053317391497,38.3165784,-77.4863497,True,HJTZx7rnay4nfC9BIHAqvw,169.93053317391497,True,none
yY7z9OyNQwk9fERvFocieg_104.15709521252808,38.3156035,-77.4977702,False,yY7z9OyNQwk9fERvFocieg,104.15709521252808,False,none
yY7z9OyNQwk9fERvFocieg_282.70808419699506,38.3156035,-77.4977702,False,yY7z9OyNQwk9fERvFocieg,282.70808419699506,False,none
yY7z9OyNQwk9fERvFocieg_359.3881496150466,38.3156035,-77.4977702,False,yY7z9OyNQwk9fERvFocieg,359.3881496150466,False,none
QQluJXkDJObjEzxEfewlJQ_120.90928869430485,38.314478,-77.5008928,False,QQluJXkDJObjEzxEfewlJQ,120.90928869430485,False,none
QQluJXkDJObjEzxEfewlJQ_189.51836953066254,38.314478,-77.5008928,True,QQluJXkDJObjEzxEfewlJQ,189.51836953066254,True,none
QQluJXkDJObjEzxEfewlJQ_27.758255176712396,38.314478,-77.5008928,False,QQluJXkDJObjEzxEfewlJQ,27.758255176712396,False,none
CAoSLEFGMVFpcFBuYXAxcEFZZ3RuMFZ5T0syd2JaTE4wa2t6YzJrZzNJd25yOUpm_317.31843588718976,38.3112205,-77.5094063,False,CAoSLEFGMVFpcFBuYXAxcEFZZ3RuMFZ5T0syd2JaTE4wa2t6YzJrZzNJd25yOUpm,317.31843588718976,False,none
CAoSLEFGMVFpcFBuYXAxcEFZZ3RuMFZ5T0syd2JaTE4wa2t6YzJrZzNJd25yOUpm_38.552864794115465,38.3112205,-77.5094063,False,CAoSLEFGMVFpcFBuYXAxcEFZZ3RuMFZ5T0syd2JaTE4wa2t6YzJrZzNJd25yOUpm,38.552864794115465,False,none
K6csbfbXAujNCPj1SfthhQ_39.2175227773962,38.3093119,-77.513769,False,K6csbfbXAujNCPj1SfthhQ,39.2175227773962,False,none
K6csbfbXAujNCPj1SfthhQ_291.8495995229059,38.3093119,-77.513769,False,K6csbfbXAujNCPj1SfthhQ,291.8495995229059,False,none
gfgU54NqQL_pFiUciY0YUQ_14.697094826207604,38.3086183,-77.5145372,False,gfgU54NqQL_pFiUciY0YUQ,14.697094826207604,False,none
gfgU54NqQL_pFiUciY0YUQ_48.566119173199695,38.3086183,-77.5145372,False,gfgU54NqQL_pFiUciY0YUQ,48.566119173199695,False,none
KEMmlmBhSwXCgwxVQUqIxw_152.83217578443555,38.3072644,-77.5155796,True,KEMmlmBhSwXCgwxVQUqIxw,152.83217578443555,True,none
KEMmlmBhSwXCgwxVQUqIxw_61.04827748651428,38.3072644,-77.5155796,False,KEMmlmBhSwXCgwxVQUqIxw,61.04827748651428,False,none
Rj04UXvcZagJcE3esttnmA_3.591316084029984,38.3162863,-77.4998193,False,Rj04UXvcZagJcE3esttnmA,3.591316084029984,False,none
Rj04UXvcZagJcE3esttnmA_98.60765150098837,38.3162863,-77.4998193,False,Rj04UXvcZagJcE3esttnmA,98.60765150098837,False,none
Rj04UXvcZagJcE3esttnmA_81.74427299318927,38.3162863,-77.4998193,False,Rj04UXvcZagJcE3esttnmA,81.74427299318927,False,none
Rj04UXvcZagJcE3esttnmA_296.6949342580591,38.3162863,-77.4998193,False,Rj04UXvcZagJcE3esttnmA,296.6949342580591,False,none
0mHl7Y8ecOdIbVnrxzupkA_96.59967548957133,38.3164666,-77.4979408,False,0mHl7Y8ecOdIbVnrxzupkA,96.59967548957133,False,none
0mHl7Y8ecOdIbVnrxzupkA_186.90641109691984,38.3164666,-77.4979408,True,0mHl7Y8ecOdIbVnrxzupkA,186.90641109691984,True,none
0mHl7Y8ecOdIbVnrxzupkA_277.9509612740467,38.3164666,-77.4979408,False,0mHl7Y8ecOdIbVnrxzupkA,277.9509612740467,False,none
QuEzfOLON9L_W6crKaLYpQ_94.57881822808213,38.283917,-77.459842,False,QuEzfOLON9L_W6crKaLYpQ,94.57881822808213,False,none
QuEzfOLON9L_W6crKaLYpQ_34.036964933991385,38.283917,-77.459842,False,QuEzfOLON9L_W6crKaLYpQ,34.036964933991385,False,none
QuEzfOLON9L_W6crKaLYpQ_172.6807905963172,38.283917,-77.459842,False,QuEzfOLON9L_W6crKaLYpQ,172.6807905963172,True,building
N8ixzsgRk8kBYZ5mKRFhdg_274.5789309899966,38.2857008,-77.460024,False,N8ixzsgRk8kBYZ5mKRFhdg,274.5789309899966,False,none
N8ixzsgRk8kBYZ5mKRFhdg_4.557663110802139,38.2857008,-77.460024,False,N8ixzsgRk8kBYZ5mKRFhdg,4.557663110802139,False,none
N8ixzsgRk8kBYZ5mKRFhdg_184.2627874423606,38.2857008,-77.460024,True,N8ixzsgRk8kBYZ5mKRFhdg,184.2627874423606,True,none
N8ixzsgRk8kBYZ5mKRFhdg_93.5086879141528,38.2857008,-77.460024,False,N8ixzsgRk8kBYZ5mKRFhdg,93.5086879141528,False,none
-oQt06C0MCu_WObmwazFTA_4.4155375969312445,38.2871927,-77.460155,False,-oQt06C0MCu_WObmwazFTA,4.4155375969312445,False,none
-oQt06C0MCu_WObmwazFTA_183.56514364306622,38.2871927,-77.460155,False,-oQt06C0MCu_WObmwazFTA,183.56514364306622,True,tree
-oQt06C0MCu_WObmwazFTA_274.37704876615226,38.2871927,-77.460155,False,-oQt06C0MCu_WObmwazFTA,274.37704876615226,False,none
Rsy-sZ_TESmgU0jPqj5SYQ_118.2648521989268,38.2951392,-77.4628641,False,Rsy-sZ_TESmgU0jPqj5SYQ,118.2648521989268,False,none
Rsy-sZ_TESmgU0jPqj5SYQ_40.003670318606,38.2951392,-77.4628641,False,Rsy-sZ_TESmgU0jPqj5SYQ,40.003670318606,False,none
Rsy-sZ_TESmgU0jPqj5SYQ_208.01231862918013,38.2951392,-77.4628641,False,Rsy-sZ_TESmgU0jPqj5SYQ,208.01231862918013,False,none
yDLgJ3qqqsIDS9_TfTYkkA_117.9654918014894,38.295928,-77.463398,False,yDLgJ3qqqsIDS9_TfTYkkA,117.9654918014894,False,none
yDLgJ3qqqsIDS9_TfTYkkA_298.2508636381908,38.295928,-77.463398,False,yDLgJ3qqqsIDS9_TfTYkkA,298.2508636381908,False,none
yDLgJ3qqqsIDS9_TfTYkkA_37.82328281422997,38.295928,-77.463398,False,yDLgJ3qqqsIDS9_TfTYkkA,37.82328281422997,False,none
dSswjWJdLqfkIC8cdTI8dA_49.72760462934286,38.297025,-77.46412,False,dSswjWJdLqfkIC8cdTI8dA,49.72760462934286,False,none
dSswjWJdLqfkIC8cdTI8dA_296.6735320181426,38.297025,-77.46412,False,dSswjWJdLqfkIC8cdTI8dA,296.6735320181426,False,none
dSswjWJdLqfkIC8cdTI8dA_227.99039158896662,38.297025,-77.46412,False,dSswjWJdLqfkIC8cdTI8dA,227.99039158896662,False,none
eXZDyxhVsGCcrPG0flSO-A_258.0183639336175,38.318955,-77.471257,False,eXZDyxhVsGCcrPG0flSO-A,258.0183639336175,False,none
eXZDyxhVsGCcrPG0flSO-A_168.98111421321715,38.318955,-77.471257,False,eXZDyxhVsGCcrPG0flSO-A,168.98111421321715,True,tree
eXZDyxhVsGCcrPG0flSO-A_318.0012793448941,38.318955,-77.471257,False,eXZDyxhVsGCcrPG0flSO-A,318.0012793448941,False,none
Nnh8MvGSO2w5a0nS5anA7A_115.9342071371467,38.280022,-77.487518,False,Nnh8MvGSO2w5a0nS5anA7A,115.9342071371467,False,none
Nnh8MvGSO2w5a0nS5anA7A_352.51936091202344,38.280022,-77.487518,False,Nnh8MvGSO2w5a0nS5anA7A,352.51936091202344,False,none
Nnh8MvGSO2w5a0nS5anA7A_228.60644311800505,38.280022,-77.487518,False,Nnh8MvGSO2w5a0nS5anA7A,228.60644311800505,False,none
XFPzMk8B5dKoWB78KBUXTA_295.1890611195133,38.281916,-77.488244,False,XFPzMk8B5dKoWB78KBUXTA,295.1890611195133,False,none
XFPzMk8B5dKoWB78KBUXTA_320.53466273480916,38.281916,-77.488244,False,XFPzMk8B5dKoWB78KBUXTA,320.53466273480916,False,none
XFPzMk8B5dKoWB78KBUXTA_244.3823449684917,38.281916,-77.488244,False,XFPzMk8B5dKoWB78KBUXTA,244.3823449684917,False,none
Gj3sIT3z7nayGhB9faXMHw_160.45906528271735,38.280983,-77.488965,True,Gj3sIT3z7nayGhB9faXMHw,160.45906528271735,True,none
Gj3sIT3z7nayGhB9faXMHw_253.03002832090652,38.280983,-77.488965,False,Gj3sIT3z7nayGhB9faXMHw,253.03002832090652,False,none
Gj3sIT3z7nayGhB9faXMHw_60.558087708470964,38.280983,-77.488965,False,Gj3sIT3z7nayGhB9faXMHw,60.558087708470964,False,none
IXRfgGrPDeRj7EOZZIHDgA_163.79941178407876,38.279735,-77.489463,False,IXRfgGrPDeRj7EOZZIHDgA,163.79941178407876,True,other
IXRfgGrPDeRj7EOZZIHDgA_71.94250534286368,38.279735,-77.489463,False,IXRfgGrPDeRj7EOZZIHDgA,71.94250534286368,False,none
IXRfgGrPDeRj7EOZZIHDgA_345.58090052288765,38.279735,-77.489463,False,IXRfgGrPDeRj7EOZZIHDgA,345.58090052288765,False,none
GT--hhX6q1kjaSMj-Z1Dvg_118.86580839724883,38.298766,-77.486925,False,GT--hhX6q1kjaSMj-Z1Dvg,118.86580839724883,False,none
GT--hhX6q1kjaSMj-Z1Dvg_27.815674644735964,38.298766,-77.486925,False,GT--hhX6q1kjaSMj-Z1Dvg,27.815674644735964,False,none
GT--hhX6q1kjaSMj-Z1Dvg_176.245034916264,38.298766,-77.486925,True,GT--hhX6q1kjaSMj-Z1Dvg,176.245034916264,True,none
K567jC1bzxd3JjlpPF4ukg_300.30479669945134,38.300207,-77.487595,False,K567jC1bzxd3JjlpPF4ukg,300.30479669945134,False,none
K567jC1bzxd3JjlpPF4ukg_167.9010865845048,38.300207,-77.487595,True,K567jC1bzxd3JjlpPF4ukg,167.9010865845048,True,none
K567jC1bzxd3JjlpPF4ukg_353.72837381018746,38.300207,-77.487595,False,K567jC1bzxd3JjlpPF4ukg,353.72837381018746,False,none
un6SEVX931oaC8ymkowaZw_140.07916968436837,38.2855559,-77.4786945,False,un6SEVX931oaC8ymkowaZw,140.07916968436837,False,none
un6SEVX931oaC8ymkowaZw_39.08226242321109,38.2855559,-77.4786945,False,un6SEVX931oaC8ymkowaZw,39.08226242321109,False,none
tQIqs4IyjIErpWHd26pRsw_135.65254394297455,38.2776336,-77.4742251,False,tQIqs4IyjIErpWHd26pRsw,135.65254394297455,False,none
_HaDNtGLwsD3UNRlPEzGeQ_310.36288210137394,38.2792331,-77.475736,False,_HaDNtGLwsD3UNRlPEzGeQ,310.36288210137394,False,none
_HaDNtGLwsD3UNRlPEzGeQ_99.0158576708568,38.2792331,-77.475736,False,_HaDNtGLwsD3UNRlPEzGeQ,99.0158576708568,False,none
_HaDNtGLwsD3UNRlPEzGeQ_280.7114499205487,38.2792331,-77.475736,False,_HaDNtGLwsD3UNRlPEzGeQ,280.7114499205487,False,none
Z5P6GCcN5v60vCdBndoidw_62.736523772818884,38.288721,-77.456252,False,Z5P6GCcN5v60vCdBndoidw,62.736523772818884,False,none
Z5P6GCcN5v60vCdBndoidw_98.74360740926971,38.288721,-77.456252,False,Z5P6GCcN5v60vCdBndoidw,98.74360740926971,False,none
9w8_1VgEZ4-Qp7cRxUwbHw_99.37196465162327,38.2897757,-77.456445,False,9w8_1VgEZ4-Qp7cRxUwbHw,99.37196465162327,False,none
9w8_1VgEZ4-Qp7cRxUwbHw_15.691363255013982,38.2897757,-77.456445,False,9w8_1VgEZ4-Qp7cRxUwbHw,15.691363255013982,False,none
Loo2fPYpGbJ0HM0pP-hJ6g_99.12590877251944,38.290684,-77.456636,False,Loo2fPYpGbJ0HM0pP-hJ6g,99.12590877251944,False,none
Loo2fPYpGbJ0HM0pP-hJ6g_63.13031918761857,38.290684,-77.456636,False,Loo2fPYpGbJ0HM0pP-hJ6g,63.13031918761857,False,none
sdDdLNPFFmJnACjKYIQ3Zw_8.2676411257126,38.291241,-77.45675,False,sdDdLNPFFmJnACjKYIQ3Zw,8.2676411257126,False,none
sdDdLNPFFmJnACjKYIQ3Zw_98.45859148412137,38.291241,-77.45675,False,sdDdLNPFFmJnACjKYIQ3Zw,98.45859148412137,False,none
L4EFFYoE35uRX83im92-PA_207.7232569617196,38.291336,-77.456768,False,L4EFFYoE35uRX83im92-PA,207.7232569617196,False,none
L4EFFYoE35uRX83im92-PA_96.56880300771928,38.291336,-77.456768,False,L4EFFYoE35uRX83im92-PA,96.56880300771928,False,none
A4TPJGKPRPXmb3eW6RGSZw_83.1916622550321,38.2919283,-77.4568549,False,A4TPJGKPRPXmb3eW6RGSZw,83.1916622550321,False,none
jpD7B9Lgb29YxolzTvB0RA_71.3430858795682,38.2941949,-77.4565063,False,jpD7B9Lgb29YxolzTvB0RA,71.3430858795682,False,none
jpD7B9Lgb29YxolzTvB0RA_91.54237259784935,38.2941949,-77.4565063,False,jpD7B9Lgb29YxolzTvB0RA,91.54237259784935,False,none
QXTvnhtb9UyBLmVUPJvQiQ_26.774999768432167,38.2947866,-77.4565266,False,QXTvnhtb9UyBLmVUPJvQiQ,26.774999768432167,False,none
QXTvnhtb9UyBLmVUPJvQiQ_257.65695903617734,38.2947866,-77.4565266,False,QXTvnhtb9UyBLmVUPJvQiQ,257.65695903617734,False,none
QXTvnhtb9UyBLmVUPJvQiQ_116.73369179981063,38.2947866,-77.4565266,False,QXTvnhtb9UyBLmVUPJvQiQ,116.73369179981063,False,none
gluso-vJ-zgATYJj_WbuSw_206.7747944584139,38.2949178,-77.4561953,False,gluso-vJ-zgATYJj_WbuSw,206.7747944584139,False,none
gluso-vJ-zgATYJj_WbuSw_27.58253680039934,38.2949178,-77.4561953,False,gluso-vJ-zgATYJj_WbuSw,27.58253680039934,False,none
